source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf version]	comment[sdrf annotation tool]
PAD000041-WEAR_7025_V18	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	367	not applicable	blood plasma	PAD000041-r00367-WEAR_7025_V18	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate03_11152023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7025_V19	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	368	not applicable	blood plasma	PAD000041-r00368-WEAR_7025_V19	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate03_11152023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7026_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	369	not applicable	blood plasma	PAD000041-r00369-WEAR_7026_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7026_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	370	not applicable	blood plasma	PAD000041-r00370-WEAR_7026_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7026_V3	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	371	not applicable	blood plasma	PAD000041-r00371-WEAR_7026_V3	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7026_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	372	not applicable	blood plasma	PAD000041-r00372-WEAR_7026_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	373	not applicable	blood plasma	PAD000041-r00373-WEAR_7027_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	374	not applicable	blood plasma	PAD000041-r00374-WEAR_7027_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	375	not applicable	blood plasma	PAD000041-r00375-WEAR_7027_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V6	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	376	not applicable	blood plasma	PAD000041-r00376-WEAR_7027_V6	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V7	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	377	not applicable	blood plasma	PAD000041-r00377-WEAR_7027_V7	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V8	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	378	not applicable	blood plasma	PAD000041-r00378-WEAR_7027_V8	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V9	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	379	not applicable	blood plasma	PAD000041-r00379-WEAR_7027_V9	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V10	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	380	not applicable	blood plasma	PAD000041-r00380-WEAR_7027_V10	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V11	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	381	not applicable	blood plasma	PAD000041-r00381-WEAR_7027_V11	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V12	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	382	not applicable	blood plasma	PAD000041-r00382-WEAR_7027_V12	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V13	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	383	not applicable	blood plasma	PAD000041-r00383-WEAR_7027_V13	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V14	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	384	not applicable	blood plasma	PAD000041-r00384-WEAR_7027_V14	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7027_V15	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	385	not applicable	blood plasma	PAD000041-r00385-WEAR_7027_V15	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	386	not applicable	blood plasma	PAD000041-r00386-WEAR_7028_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	387	not applicable	blood plasma	PAD000041-r00387-WEAR_7028_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V3	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	388	not applicable	blood plasma	PAD000041-r00388-WEAR_7028_V3	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	389	not applicable	blood plasma	PAD000041-r00389-WEAR_7028_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V5	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	390	not applicable	blood plasma	PAD000041-r00390-WEAR_7028_V5	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V6	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	391	not applicable	blood plasma	PAD000041-r00391-WEAR_7028_V6	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V7	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	392	not applicable	blood plasma	PAD000041-r00392-WEAR_7028_V7	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_CRS	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	393	not applicable	blood plasma	PAD000041-r00393-WEAR_7028_CRS	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V8	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	394	not applicable	blood plasma	PAD000041-r00394-WEAR_7028_V8	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V9	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	395	not applicable	blood plasma	PAD000041-r00395-WEAR_7028_V9	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V10	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	396	not applicable	blood plasma	PAD000041-r00396-WEAR_7028_V10	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V11	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	397	not applicable	blood plasma	PAD000041-r00397-WEAR_7028_V11	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V13	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	398	not applicable	blood plasma	PAD000041-r00398-WEAR_7028_V13	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7028_V14	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	399	not applicable	blood plasma	PAD000041-r00399-WEAR_7028_V14	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7029_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	400	not applicable	blood plasma	PAD000041-r00400-WEAR_7029_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7029_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	401	not applicable	blood plasma	PAD000041-r00401-WEAR_7029_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7029_V3	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	402	not applicable	blood plasma	PAD000041-r00402-WEAR_7029_V3	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-WEAR_7029_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	403	not applicable	blood plasma	PAD000041-r00403-WEAR_7029_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
