source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[ancestry category]	characteristics[cell type]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[instrument]	comment[panel name]	comment[panel version]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[fraction identifier]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[olink lot number]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
PAD000041-f01-r00368-WEAR_7025_V19	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	368	not available	experimental sample	blood plasma	PAD000041-f01-r00368-WEAR_7025_V19	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate03_11152023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00369-WEAR_7026_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	369	not available	experimental sample	blood plasma	PAD000041-f01-r00369-WEAR_7026_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00370-WEAR_7026_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	370	not available	experimental sample	blood plasma	PAD000041-f01-r00370-WEAR_7026_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00371-WEAR_7026_V3	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	371	not available	experimental sample	blood plasma	PAD000041-f01-r00371-WEAR_7026_V3	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00372-WEAR_7026_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	372	not available	experimental sample	blood plasma	PAD000041-f01-r00372-WEAR_7026_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00373-WEAR_7027_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	373	not available	experimental sample	blood plasma	PAD000041-f01-r00373-WEAR_7027_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00374-WEAR_7027_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	374	not available	experimental sample	blood plasma	PAD000041-f01-r00374-WEAR_7027_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00375-WEAR_7027_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	375	not available	experimental sample	blood plasma	PAD000041-f01-r00375-WEAR_7027_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00376-WEAR_7027_V6	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	376	not available	experimental sample	blood plasma	PAD000041-f01-r00376-WEAR_7027_V6	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00377-WEAR_7027_V7	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	377	not available	experimental sample	blood plasma	PAD000041-f01-r00377-WEAR_7027_V7	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00378-WEAR_7027_V8	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	378	not available	experimental sample	blood plasma	PAD000041-f01-r00378-WEAR_7027_V8	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00379-WEAR_7027_V9	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	379	not available	experimental sample	blood plasma	PAD000041-f01-r00379-WEAR_7027_V9	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00380-WEAR_7027_V10	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	380	not available	experimental sample	blood plasma	PAD000041-f01-r00380-WEAR_7027_V10	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00381-WEAR_7027_V11	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	381	not available	experimental sample	blood plasma	PAD000041-f01-r00381-WEAR_7027_V11	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00382-WEAR_7027_V12	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	382	not available	experimental sample	blood plasma	PAD000041-f01-r00382-WEAR_7027_V12	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00383-WEAR_7027_V13	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	383	not available	experimental sample	blood plasma	PAD000041-f01-r00383-WEAR_7027_V13	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00384-WEAR_7027_V14	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	384	not available	experimental sample	blood plasma	PAD000041-f01-r00384-WEAR_7027_V14	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00385-WEAR_7027_V15	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	385	not available	experimental sample	blood plasma	PAD000041-f01-r00385-WEAR_7027_V15	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate06_11072023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00386-WEAR_7028_V1	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	386	not available	experimental sample	blood plasma	PAD000041-f01-r00386-WEAR_7028_V1	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00387-WEAR_7028_V2	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	387	not available	experimental sample	blood plasma	PAD000041-f01-r00387-WEAR_7028_V2	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00388-WEAR_7028_V3	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	388	not available	experimental sample	blood plasma	PAD000041-f01-r00388-WEAR_7028_V3	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00389-WEAR_7028_V4	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	389	not available	experimental sample	blood plasma	PAD000041-f01-r00389-WEAR_7028_V4	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00390-WEAR_7028_V5	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	390	not available	experimental sample	blood plasma	PAD000041-f01-r00390-WEAR_7028_V5	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00391-WEAR_7028_V6	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	391	not available	experimental sample	blood plasma	PAD000041-f01-r00391-WEAR_7028_V6	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000041-f01-r00392-WEAR_7028_V7	Homo sapiens	Blood plasma	Multiple myeloma	not available	not available	not available	not available	not available	not available	392	not available	experimental sample	blood plasma	PAD000041-f01-r00392-WEAR_7028_V7	protein expression profiling by antibody array	1	Olink_combined.long.npx.csv	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/04/PAD000041/Olink_combined.long.npx.csv	Olink Target 96	not available	Olink Target 96 Immuno-Oncology(v.3113)	not available	NPX	ADRO04_IO_Plate05_11162023	Intensity Normalized (v.2)	1	Olink Target 96 Immuno-Oncology(v.3113)	Olink Target 96	intensity normalized	not available	v1.1.0	NT=affinity-proteomics;VV=v1.0.0	NT=olink;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
